target_ttc_s,a6_prediction,track_id,sequence_id,sample_token,a8_0_prediction,garl_prediction,fold,target_log_ratio,target_log_ratio_abs,regime,event_density_t0,event_density_t1,event_density_current,event_density_min,event_density_range,bbox_area_fraction_current,bbox_border_distance_current,bbox_aspect_log_abs_current,bbox_centroid_y_displacement,a6_prediction_replayed,a6_known,a6_analytic_log_ratio,a6_residual_log_ratio,a6_final_log_ratio,a6_ttc_std_seconds,a6_sensor_support,a6_transport_translation_x,a6_transport_translation_y,a6_transport_divergence_x,a6_transport_divergence_y,a6_transport_divergence_isotropic,a6_transport_flow_magnitude,a6_transport_confidence_margin,a6_transport_entropy,a6_transport_cycle_error,a6_transport_foreground_translation_x,a6_transport_foreground_translation_y,a6_transport_foreground_divergence_x,a6_transport_foreground_divergence_y,a6_transport_foreground_divergence_isotropic,a6_transport_foreground_flow_magnitude,a6_transport_foreground_confidence_margin,a6_transport_foreground_entropy,a6_transport_foreground_cycle_error,a8_prediction_replayed,a8_known,a8_analytic_log_ratio,a8_residual_log_ratio,a8_final_log_ratio,a8_ttc_std_seconds,a8_sensor_support,a8_transport_translation_x,a8_transport_translation_y,a8_transport_divergence_x,a8_transport_divergence_y,a8_transport_divergence_isotropic,a8_transport_flow_magnitude,a8_transport_confidence_margin,a8_transport_entropy,a8_transport_cycle_error,a8_transport_foreground_translation_x,a8_transport_foreground_translation_y,a8_transport_foreground_divergence_x,a8_transport_foreground_divergence_y,a8_transport_foreground_divergence_isotropic,a8_transport_foreground_flow_magnitude,a8_transport_foreground_confidence_margin,a8_transport_foreground_entropy,a8_transport_foreground_cycle_error,transport_divergence_isotropic_acceleration,transport_flow_magnitude_acceleration,a8_transport_divergence_isotropic_abs,a6_raw_mid,a6_failure,a8_0_raw_mid,a8_0_failure,garl_raw_mid,garl_failure,a8_minus_a6_raw_mid,a8_minus_garl_raw_mid,a8_vs_a6_class,abs_ttc_bucket
9.411054611206056,,2cyv0Oedzg_000001,2cyv0Oedzg,2cyv0Oedzg_000001_19317100000,13.111967086791992,8.451998710632324,1,0.010569781996309757,0.010569781996309757,approaching,0.3044026792049408,0.2852935791015625,0.2795867919921875,0.2795867919921875,0.024815887212753296,0.344699501991272,0.1666666865348816,0.2231435328722,0.013333320617675781,59.999996185302734,False,-0.003083467483520508,0.0022430419921875,-0.0008404254913330078,2980.9579870417283,0.2795867919921875,-0.0015855443198233843,-4.135246490477584e-05,-0.003486898960545659,-0.0008403634419664741,-0.0021636311430484056,0.0050120591185987,0.01585453189909458,0.5939825177192688,0.2407539039850235,-0.002022902015596628,-0.00048599144793115556,-0.003805398242548108,0.005778436549007893,0.0009865191532298923,0.006258911453187466,0.016996046528220177,0.6467068791389465,0.2598405182361603,13.111967086791992,True,-0.003083467483520508,0.01068115234375,0.007597684860229492,14.526628724613083,0.2795867919921875,-0.0019912240095436573,0.0008079772815108299,-0.003203820437192917,-0.000931522692553699,-0.002067671623080969,0.005308795720338821,0.010219916701316833,0.6472384929656982,0.22136735916137695,-0.0028843616601079702,0.0002821004018187523,0.0014054829953238368,0.0062898979522287846,0.0038476905319839716,0.006630775984376669,0.012893589213490486,0.6713162660598755,0.26416581869125366,0.0025422279722988605,0.0024653361178934574,0.002067671623080969,,True,30.26806525850319,False,12.194117926250629,False,,18.07394733225256,recovered_failure,>8
9.671466827392578,36.88605499267578,2cyv0Oedzg_000001,2cyv0Oedzg,2cyv0Oedzg_000001_19317200000,7.31467866897583,5.038550853729248,1,0.010286647826433182,0.010286647826433182,approaching,0.2840728759765625,0.2780863642692566,0.2679341733455658,0.2679341733455658,0.016138702630996704,0.3514529764652252,0.1666666716337204,0.23474903404712677,0.003076910972595215,36.88605499267578,True,0.01778995990753174,-0.012451171875,0.005338788032531738,137.9938856496206,0.2679341733455658,-0.0016152103198692203,0.0004620713589247316,-0.0039752027951180935,-0.0013127775164321065,-0.002643990097567439,0.004522825125604868,0.0148667236790061,0.6128571629524231,0.22944696247577667,-0.0019493786385282874,0.00039930283674038947,0.0011816294863820076,0.0016734328819438815,0.0014275312423706055,0.004793746396899223,0.01823718473315239,0.6445673108100891,0.2280016541481018,7.31467866897583,True,0.01778995990753174,-0.00421142578125,0.013578534126281738,4.547962961361588,0.2679341733455658,-0.0027528044302016497,0.000643238250631839,-0.003397625405341387,-0.0008862983668223023,-0.0021419618278741837,0.0056150867603719234,0.009793363511562347,0.6621460914611816,0.2230241298675537,-0.004103378858417273,0.0011032744077965617,0.004778335802257061,0.003738625906407833,0.004258480854332447,0.006424952298402786,0.012998433783650398,0.6805030703544617,0.25143685936927795,0.0004769926890730858,0.00016134092584252357,0.0021419618278741837,76.78786001466925,False,33.71931910894197,False,96.53053799333789,False,-43.06854090572728,-62.81121888439592,improved,>8
8.044428825378418,-34.16115188598633,2cyv0Oedzg_000001,2cyv0Oedzg,2cyv0Oedzg_000001_19317300000,42.87022399902344,5.052891254425049,1,0.012354277074337006,0.012354277074337006,approaching,0.2774607539176941,0.2679545283317566,0.2776591181755066,0.2679545283317566,0.00970458984375,0.3363332748413086,0.1666666716337204,0.27268922328948975,0.008032113313674927,-34.16115188598633,True,-0.0054645538330078125,0.002532958984375,-0.0029315948486328125,117.69319406901074,0.2776591181755066,-0.003191967960447073,-0.00041193870129063725,-0.003008101601153612,-0.001161848776973784,-0.002084975130856037,0.0061637964099645615,0.013717405498027802,0.6163613796234131,0.23758473992347717,-0.004740995354950428,-0.0005128143238835037,-0.0029387902468442917,-8.472451008856297e-05,-0.0015117573784664273,0.0077373674139380455,0.013508783653378487,0.694791853427887,0.2618066966533661,42.87022399902344,True,-0.0054645538330078125,0.007476806640625,0.0020122528076171875,154.4730291014956,0.2776591181755066,-0.0033173474948853254,-0.0007188613526523113,-0.0010788347572088242,-0.0010957017075270414,-0.0010872682323679328,0.006078442558646202,0.009349801577627659,0.6655163764953613,0.22682759165763855,-0.005856315605342388,-0.0009353100904263556,0.010595912113785744,0.0021210077684372663,0.006358460057526827,0.008518673479557037,0.010910360142588615,0.6962991952896118,0.27458855509757996,0.00215013325214386,0.0007295180112123489,0.0010872682323679328,154.31899685613274,False,101.73527976987103,False,74.80233085871156,False,-52.583717086261714,26.93294891115947,improved,>8
6.7987871170043945,57.6392707824707,2cyv0Oedzg_000001,2cyv0Oedzg,2cyv0Oedzg_000001_19317400000,6.268472671508789,5.126054286956787,1,0.014601398259401321,0.014601398259401321,approaching,0.2664235532283783,0.27630615234375,0.2730560302734375,0.2664235532283783,0.009882599115371704,0.32113415002822876,0.1666666865348816,0.2947995662689209,0.007983982563018799,57.6392707824707,True,0.0038640499114990234,0.00156402587890625,0.0054280757904052734,336.6273062765895,0.2730560302734375,-0.0030366869177669287,-0.0006764825084246695,-0.003089945763349533,-0.0013296193210408092,-0.002209782600402832,0.005919007584452629,0.013717581517994404,0.6136164665222168,0.2238454818725586,-0.004662815015763044,-0.001435503363609314,0.0009266427950933576,0.004305103328078985,0.0026158730033785105,0.007613421883434057,0.013906856998801231,0.6789010763168335,0.2306176722049713,6.268472671508789,True,0.0038640499114990234,0.011962890625,0.015826940536499023,3.347544719583283,0.2730560302734375,-0.0050777290016412735,-0.001129391137510538,-0.004577547777444124,0.00048394224722869694,-0.002046802779659629,0.007822783663868904,0.01039751898497343,0.651736855506897,0.22294948995113373,-0.004975932650268078,-0.001997454557567835,0.002835517283529043,0.019465792924165726,0.011150655336678028,0.008149898611009121,0.012456344440579414,0.6883880496025085,0.2763896584510803,0.0009624168742448092,0.0015184050425887108,0.002046802779659629,130.8131343491133,False,12.637172909792591,False,48.83229678266009,False,-118.17596143932072,-36.1951238728675,improved,4-8
6.677395343780518,30.003999710083008,2cyv0Oedzg_000001,2cyv0Oedzg,2cyv0Oedzg_000001_19317500000,10.03476619720459,5.159839153289795,1,0.014864874072372913,0.014864874072372913,approaching,0.2758941650390625,0.2730814814567566,0.269805908203125,0.269805908203125,0.0060882568359375,0.3356550335884094,0.1666666716337204,0.28074097633361816,0.003980100154876709,30.003999710083008,True,0.000771939754486084,0.00156402587890625,0.002335965633392334,91.36143352541694,0.269805908203125,-0.0030032354407012463,0.0006207481492310762,-0.002896888880059123,-0.0006379761034622788,-0.0017674325499683619,0.005844025406986475,0.014445914886891842,0.6267818212509155,0.24113993346691132,-0.004704061429947615,0.0005955075030215085,-0.005206489935517311,0.003313204040750861,-0.000946642947383225,0.007543456740677357,0.014136659912765026,0.70657879114151,0.26141151785850525,10.03476619720459,True,0.000771939754486084,0.007171630859375,0.007943570613861084,8.528061213048975,0.269805908203125,-0.002962379017844796,0.0014748676912859082,-0.0032020453363656998,-0.0009455567924305797,-0.0020738011226058006,0.006201477721333504,0.009655902162194252,0.6589698195457458,0.22012892365455627,-0.0044257319532334805,0.0010560726514086127,0.004065947141498327,0.009269117377698421,0.006667532026767731,0.007508203387260437,0.012317342683672905,0.6789384484291077,0.2572961151599884,4.611629992723465e-05,0.0017658891156315804,0.0020738011226058006,117.5071492841632,False,50.738295932330274,False,44.815419029088176,False,-66.76885335183293,5.9228769032420985,improved,4-8
-1.203676462173462,-1.7804356813430786,2cyv0Oedzg_000003,2cyv0Oedzg,2cyv0Oedzg_000003_19330800000,-1.9251902103424072,-2.669703245162964,1,-0.08673374354839325,0.08673374354839325,receding,0.3676605224609375,0.3808949887752533,0.3565521240234375,0.3565521240234375,0.024342864751815796,0.24031861126422882,0.1666666716337204,0.3058859407901764,0.011424779891967773,-1.7804356813430786,True,-0.028734683990478516,-0.041748046875,-0.07048273086547852,0.36503798985197683,0.3565521240234375,-0.01147072110325098,0.0004559192748274654,0.002307589165866375,-0.008733307011425495,-0.00321285892277956,0.016021789982914925,0.019450737163424492,0.526482343673706,0.2757415473461151,-0.02512872964143753,0.004417465999722481,0.008100849576294422,-0.06063665822148323,-0.02626790478825569,0.02991647459566593,0.023043977096676826,0.5006707906723022,0.3393873870372772,-1.9251902103424072,True,-0.028734683990478516,-0.034912109375,-0.06364679336547852,0.36670199033941875,0.3565521240234375,-0.014032155275344849,-0.0005916190566495061,-0.007709255907684565,-0.013671343214809895,-0.010690299794077873,0.018016699701547623,0.010560614988207817,0.6393764019012451,0.25800400972366333,-0.024892838671803474,0.0028145965188741684,-0.0025047510862350464,-0.06242102012038231,-0.03246288746595383,0.02892621047794819,0.016328178346157074,0.5734429955482483,0.31726035475730896,0.0003192303702235222,0.0008229203522205353,0.010690299794077873,251.62333004480863,False,291.6887548456015,False,430.3486859067302,False,40.0654248007929,-138.6599310611287,worsened,1-2
-1.6021437644958496,-1.6161458492279053,2cyv0Oedzg_000003,2cyv0Oedzg,2cyv0Oedzg_000003_19331100000,-1.5294255018234253,-2.319852113723755,1,-0.06444932520389557,0.06444932520389557,receding,0.36895751953125,0.3753306269645691,0.3580576777458191,0.3580576777458191,0.01727294921875,0.3033047616481781,0.1666666716337204,0.1859644502401352,0.004578769207000732,-1.6161458492279053,True,-0.04584401845932007,-0.033203125,-0.07904714345932007,0.28976082542869147,0.3580576777458191,-0.011686460115015507,-0.0016826506471261382,0.002974419854581356,-0.008461342193186283,-0.0027434611693024635,0.014848996885120869,0.023809025064110756,0.5014634728431702,0.24528217315673828,-0.026826970279216766,-0.002287131967023015,-0.00046543614007532597,-0.045638374984264374,-0.023051906377077103,0.029303574934601784,0.026188556104898453,0.4715072512626648,0.27455317974090576,-1.5294255018234253,True,-0.04584401845932007,-0.03515625,-0.08100026845932007,0.22113093178888674,0.3580576777458191,-0.013791303150355816,-0.0027174660935997963,-0.0045281266793608665,-0.015712754800915718,-0.010120440274477005,0.017838016152381897,0.014137795194983482,0.5866274833679199,0.249461367726326,-0.02609427645802498,-0.002874785801395774,-0.0022540802601724863,-0.07064347714185715,-0.036448780447244644,0.029704462736845016,0.018449991941452026,0.5361869931221008,0.27228930592536926,0.002372915856540203,0.0017097946256399155,0.010120440274477005,5.091273913936378,False,27.894146305548414,False,183.42920598637582,False,22.802872391612034,-155.5350596808274,worsened,1-2
-2.349379301071167,-3.5244948863983154,2cyv0Oedzg_000003,2cyv0Oedzg,2cyv0Oedzg_000003_19331700000,-3.278451442718506,-6.169999599456787,1,-0.04349687322974205,0.04349687322974205,receding,0.3596903681755066,0.3843180537223816,0.3324737548828125,0.3324737548828125,0.05184429883956909,0.37185782194137573,0.1666666716337204,0.11886116862297058,0.01255229115486145,-3.5244948863983154,True,0.003512561321258545,-0.033447265625,-0.029934704303741455,1.299560113700962,0.3324737548828125,-0.011731958948075771,-0.0023967474699020386,-0.0026868002023547888,-0.006453226320445538,-0.004570013377815485,0.014720642939209938,0.02075963467359543,0.5497531890869141,0.26517748832702637,-0.025111667811870575,-0.003145642811432481,-0.014094728045165539,-0.023945825174450874,-0.01902027614414692,0.02687966823577881,0.024165885522961617,0.5392111539840698,0.2833516299724579,-3.278451442718506,True,0.003512561321258545,-0.036376953125,-0.032864391803741455,0.9596855346632983,0.3324737548828125,-0.012882717885077,-0.0056325457990169525,-0.01497133169323206,-0.01371176540851593,-0.014341548085212708,0.017295528203248978,0.013252678327262402,0.5985056161880493,0.24417057633399963,-0.023358184844255447,-0.005590957589447498,-0.022307949140667915,-0.03648625314235687,-0.02939710021018982,0.025810537859797478,0.015414210967719555,0.5978000164031982,0.27669593691825867,0.005367591977119446,0.0036928728222846985,0.014341548085212708,137.0567433618719,False,116.37218213333547,False,256.0596212994361,False,-20.684561228536424,-139.68743916610066,improved,2-4
-2.4372057914733887,-3.406984329223633,2cyv0Oedzg_000003,2cyv0Oedzg,2cyv0Oedzg_000003_19331800000,-3.945337057113648,-3.810007572174072,1,-0.04189609736204147,0.04189609736204147,receding,0.3856455683708191,0.33306884765625,0.3014424741268158,0.3014424741268158,0.0842030942440033,0.33763888478279114,0.1666666716337204,0.10989563912153244,0.0027778148651123047,-3.406984329223633,True,0.0004050731658935547,-0.037841796875,-0.037436723709106445,1.2131243725400145,0.3014424741268158,-0.009322884492576122,-3.882846067426726e-05,-0.006067255511879921,-0.002737568225711584,-0.004402412101626396,0.011968040838837624,0.01964617520570755,0.5674160718917847,0.24397853016853333,-0.021644320338964462,0.0006585601367987692,-0.03865831717848778,-0.010911887511610985,-0.024785101413726807,0.02294415794312954,0.021323060616850853,0.5617141723632812,0.2406240999698639,-3.9453370571136475,True,0.0004050731658935547,-0.03125,-0.030844926834106445,1.3542269331557395,0.3014424741268158,-0.011550189927220345,-0.0008937022066675127,-0.011742974631488323,-0.00602064048871398,-0.008881807327270508,0.014479114674031734,0.012321777641773224,0.6235455274581909,0.24236345291137695,-0.022320402786135674,-0.00020870863227173686,-0.02708071656525135,-0.01790902391076088,-0.02249487116932869,0.023468907922506332,0.015504417940974236,0.5994934439659119,0.26041921973228455,0.004862530156970024,0.0016533369198441505,0.008881807327270508,112.8221409385434,False,151.80693551376245,False,143.03043699073393,False,38.984794575219055,8.776498523028522,worsened,2-4
-2.579606294631958,-3.490062475204468,2cyv0Oedzg_000003,2cyv0Oedzg,2cyv0Oedzg_000003_19331900000,-3.3434865474700928,-5.165303707122803,1,-0.03953699767589569,0.03953699767589569,receding,0.3311920166015625,0.2997334897518158,0.2986653745174408,0.2986653745174408,0.032526642084121704,0.36337780952453613,0.1666666716337204,0.1473246067762375,0.010370373725891113,-3.4900624752044678,True,0.0009713172912597656,-0.031494140625,-0.030522823333740234,1.234730959541697,0.2986653745174408,-0.010951676405966282,-0.0007455131853930652,-0.010396698489785194,-0.0043215141631662846,-0.007359106093645096,0.01376374438405037,0.018107885494828224,0.5746995806694031,0.24372312426567078,-0.022009121254086494,-0.0013931638095527887,-0.033621981739997864,-0.011328526772558689,-0.02247525379061699,0.023471256718039513,0.020432274788618088,0.5757510662078857,0.2660953998565674,-3.3434865474700928,True,0.0009713172912597656,-0.03369140625,-0.032720088958740234,0.9382374900110604,0.2986653745174408,-0.011534896679222584,-0.0010944160167127848,-0.013303980231285095,-0.006063010543584824,-0.00968349538743496,0.014477365650236607,0.012337575666606426,0.603777289390564,0.23714399337768555,-0.02155899442732334,-0.0023011972662061453,-0.02535129524767399,-0.01967507414519787,-0.02251318469643593,0.0235496424138546,0.015684593468904495,0.5990615487098694,0.2716113328933716,0.0033317748457193375,0.0011521996930241585,0.00968349538743496,97.8312277998588,False,85.62740099696181,False,188.58164182414285,False,-12.203826802896984,-102.95424082718104,improved,2-4
