sample_token,sequence_id,track_id,public_track_id,timestamp_us,bucket,target_ttc_s,causal_prediction_ttc_s,release_prediction_ttc_s,causal_mid_per_sample,release_mid_per_sample,causal_minus_release_mid,matched_prediction_ttc_s,matched_mid_per_sample,causal_minus_matched_mid
qoohcdtLDH_000866_5415100000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5415100000,crucial,0.72819972874821,-4.376452445983887,1.9072817631806414,1703.0962356595367,938.6206833283317,764.475552331205,2.7207958698272705,1102.7080997707371,600.3881358887995
DGqicHUGWb_000664_3262600000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262600000,crucial,0.8442522223030746,-4.076061725616455,1.3663154058943505,1503.0867827785166,500.6510222926644,1002.4357604858523,3.8038830757141113,994.3064792553212,508.78030352319547
DGqicHUGWb_000201_3192200000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3192200000,crucial,0.7318878731560954,-59.999996185302734,2.8280033662949706,1485.806403900517,1109.1439654637811,376.6624384367358,3.197523832321167,1151.416816407458,334.3895874930588
pBqGOb2vYq_003520_1600800000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600800000,crucial,0.7728885707733445,-22.46847915649414,2.57761688197893,1429.9594605905554,989.870221078305,440.0892395122504,1.1812279224395752,500.9799237452711,928.9795368452843
DGqicHUGWb_000000_3095700000,DGqicHUGWb,DGqicHUGWb_000000,DGqicHUGWb_000000,3095700000,crucial,0.6958634517495518,6.487895011901856,4.070836081603744,1396.0857827677942,1302.7018667143834,93.38391605341076,2.6634984016418457,1168.7435951565299,227.3421876112643
pBqGOb2vYq_003520_1600600000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600600000,crucial,0.9792892718318703,-3.618755340576172,3.495531462786745,1349.720285133892,786.8800391002999,562.8402460335922,1.195192575454712,203.3603261875995,1146.3599589462926
DGqicHUGWb_000398_3210500000,DGqicHUGWb,DGqicHUGWb_000398,DGqicHUGWb_000398,3210500000,crucial,0.7447638008785791,9.368646621704102,1.8517854354037102,1334.5179775428392,886.6831550828688,447.8348224599704,3.6310784816741943,1162.5670940100717,171.95088353276742
DGqicHUGWb_000664_3262500000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262500000,crucial,0.9437194184439203,-5.079096794128418,2.198721386907111,1315.0612666671577,654.6119129723103,660.4493536948474,2.831024169921875,760.470479945653,554.5907867215047
qoohcdtLDH_000866_5415000000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5415000000,crucial,0.8296324207320117,-59.999996185302734,2.11402043942263,1301.0714145000313,799.8324893828816,501.23892511714973,1.465474009513855,577.6474398025128,723.4239746975185
DGqicHUGWb_000201_3191600000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3191600000,crucial,1.3083444618452544,-1.9343527555465696,4.106355143326676,1299.1629379264582,548.5743656283192,750.588572298139,3.6723766326904297,519.0342042477656,780.1287336786926
qoohcdtLDH_000866_5414700000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5414700000,crucial,1.1177856734944673,-2.8303122520446777,6.726626907073518,1284.4223798726234,787.4238905902425,496.9984892823809,2.1071982383728027,451.00914365813975,833.4132362144837
DGqicHUGWb_000000_3095600000,DGqicHUGWb,DGqicHUGWb_000000,DGqicHUGWb_000000,3095600000,crucial,0.7935949126715469,10.00706958770752,2.4157471058711266,1246.418548123947,924.088142593735,322.3304055302119,2.722477912902832,972.6223084561759,273.79623966777103
pBqGOb2vYq_004297_1634500000,pBqGOb2vYq,pBqGOb2vYq_004297,pBqGOb2vYq_004297,1634500000,crucial,0.8038589376806664,11.331026077270508,2.3650900707197384,1239.8133974568839,896.4425804859235,343.3708169709604,1.258928894996643,500.80775740761294,739.0056400492709
DGqicHUGWb_000398_3210400000,DGqicHUGWb,DGqicHUGWb_000398,DGqicHUGWb_000398,3210400000,crucial,0.8482947472511888,59.999996185302734,2.1266603256702004,1237.6315001346445,772.676587198591,464.95491293605346,2.3877365589141846,826.4826304184106,411.1488697162339
qoohcdtLDH_000866_5414800000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5414800000,crucial,1.0199164873693063,-5.884342193603516,4.663443917750108,1200.4460259422603,815.1650673970321,385.28095854522826,1.416443109512329,299.7774529354845,900.6685730067759
qoohcdtLDH_001135_5448000000,qoohcdtLDH,qoohcdtLDH_001135,qoohcdtLDH_001135,5448000000,crucial,0.832258929372203,10.59145164489746,2.559990695981072,1185.2299488175183,881.6336924067193,303.596256410799,2.830331802368164,920.3861723251086,264.8437764924097
DGqicHUGWb_000201_3192100000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3192100000,crucial,0.8296253539987002,8.24439525604248,2.1296013590717027,1162.394149238377,803.4762154836279,358.917933754749,4.083259582519531,1036.479174140678,125.91497509769897
DGqicHUGWb_000664_3262400000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262400000,crucial,1.0426018365261671,-8.008758544921875,1.558667189252159,1132.39689385456,345.2271546443238,787.1697392102362,2.3632378578186035,575.9448700327634,556.4520238217965
qoohcdtLDH_001135_5447800000,qoohcdtLDH,qoohcdtLDH_001135,qoohcdtLDH_001135,5447800000,crucial,1.0078739071429221,-13.17124366760254,1.4155262761313803,1120.5646955044442,312.2825552437028,808.2821402607415,1.435219645500183,322.7075473221036,797.8571481823406
