sample_token,sequence_id,track_id,public_track_id,timestamp_us,bucket,target_ttc_s,causal_prediction_ttc_s,release_prediction_ttc_s,causal_mid_per_sample,release_mid_per_sample,causal_minus_release_mid,matched_prediction_ttc_s,matched_mid_per_sample,causal_minus_matched_mid
pBqGOb2vYq_003520_1600800000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600800000,crucial,0.7728885707733445,-4.198787212371826,2.57761688197893,1620.9235617687632,989.870221078305,631.0533406904582,1.1812279224395752,500.9799237452711,1119.943638023492
qoohcdtLDH_000866_5415100000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5415100000,crucial,0.72819972874821,-7.850341320037842,1.9072817631806414,1603.750579066696,938.6206833283317,665.1298957383643,2.7207958698272705,1102.7080997707371,501.04247929595886
pBqGOb2vYq_003520_1600600000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600600000,crucial,0.9792892718318703,-2.0835866928100586,3.495531462786745,1545.9115674650172,786.8800391002999,759.0315283647174,1.195192575454712,203.3603261875995,1342.5512412774178
DGqicHUGWb_000664_3262500000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262500000,crucial,0.9437194184439203,-3.224064588546753,2.198721386907111,1425.5434868080445,654.6119129723103,770.9315738357342,2.831024169921875,760.470479945653,665.0730068623915
DGqicHUGWb_000664_3262600000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262600000,crucial,0.8442522223030746,-21.92776298522949,1.3663154058943505,1306.2136715705997,500.6510222926644,805.5626492779353,3.8038830757141113,994.3064792553212,311.9071923152785
DGqicHUGWb_000201_3192200000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3192200000,crucial,0.7318878731560954,5.682390213012695,2.8280033662949706,1291.604428611391,1109.1439654637811,182.46046314760997,3.197523832321167,1151.416816407458,140.18761220393299
DGqicHUGWb_000000_3095700000,DGqicHUGWb,DGqicHUGWb_000000,DGqicHUGWb_000000,3095700000,crucial,0.6958634517495518,3.787970304489136,4.070836081603744,1283.8783586297363,1302.7018667143834,-18.823508084647074,2.6634984016418457,1168.7435951565299,115.13476347320648
pBqGOb2vYq_003520_1600700000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600700000,crucial,0.8779080204199108,-59.999996185302734,4.736814179811908,1225.9881572259396,995.9627176687258,230.02543955721387,1.0898641347885132,246.92911949987962,979.0590377260601
qoohcdtLDH_000866_5415000000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5415000000,crucial,0.8296324207320117,10.336670875549316,2.11402043942263,1187.2046734318706,799.8324893828816,387.37218404898897,1.465474009513855,577.6474398025128,609.5572336293577
qoohcdtLDH_000866_5414700000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5414700000,crucial,1.1177856734944673,-4.924759864807129,6.726626907073518,1138.2244163754478,787.4238905902425,350.8005257852053,2.1071982383728027,451.00914365813975,687.2152727173082
