sample_token,sequence_id,track_id,public_track_id,timestamp_us,bucket,target_ttc_s,causal_prediction_ttc_s,release_prediction_ttc_s,causal_mid_per_sample,release_mid_per_sample,causal_minus_release_mid,matched_prediction_ttc_s,matched_mid_per_sample,causal_minus_matched_mid
qoohcdtLDH_000029_5454000000,qoohcdtLDH,qoohcdtLDH_000029,qoohcdtLDH_000029,5454000000,large,6.8127809373887525,0.5280083417892456,5.13174925746444,1951.8231104522479,48.91812535960011,1902.9049850926478,3.9364564418792725,109.44713603058737,1842.3759744216604
qoohcdtLDH_000002_5412700000,qoohcdtLDH,qoohcdtLDH_000002,qoohcdtLDH_000002,5412700000,small,4.954509590976687,-0.6364040970802307,4.616851756916183,1663.3538347304818,15.076928911801346,1648.2769058186805,3.8335392475128174,60.41713492961991,1602.936699800862
qoohcdtLDH_000866_5415100000,qoohcdtLDH,qoohcdtLDH_000866,qoohcdtLDH_000866,5415100000,crucial,0.72819972874821,-13.251720428466797,1.9072817631806414,1552.350678607769,938.6206833283317,613.7299952794373,2.7207958698272705,1102.7080997707371,449.6425788370318
DGqicHUGWb_000000_3095700000,DGqicHUGWb,DGqicHUGWb_000000,DGqicHUGWb_000000,3095700000,crucial,0.6958634517495518,6.40326452255249,4.070836081603744,1394.0165346368499,1302.7018667143834,91.31466792246647,2.6634984016418457,1168.7435951565299,225.27293948032002
DGqicHUGWb_000398_3210500000,DGqicHUGWb,DGqicHUGWb_000398,DGqicHUGWb_000398,3210500000,crucial,0.7447638008785791,20.44938087463379,1.8517854354037102,1392.8095339288002,886.6831550828688,506.1263788459314,3.6310784816741943,1162.5670940100717,230.24243991872845
pBqGOb2vYq_004297_1634600000,pBqGOb2vYq,pBqGOb2vYq_004297,pBqGOb2vYq_004297,1634600000,crucial,0.7112548444609977,6.945278644561768,1.9437381818902284,1370.1389900922456,986.9894474682292,383.1495426240165,1.315022587776184,724.2565523775445,645.8824377147012
DGqicHUGWb_000201_3192200000,DGqicHUGWb,DGqicHUGWb_000201,DGqicHUGWb_000201,3192200000,crucial,0.7318878731560954,8.762153625488281,2.8280033662949706,1354.3701677696818,1109.1439654637811,245.22620230590064,3.197523832321167,1151.416816407458,202.95335136222366
DGqicHUGWb_000664_3262500000,DGqicHUGWb,DGqicHUGWb_000664,DGqicHUGWb_000664,3262500000,crucial,0.9437194184439203,-5.1956562995910645,2.198721386907111,1310.7286792730713,654.6119129723103,656.116766300761,2.831024169921875,760.470479945653,550.2581993274183
pBqGOb2vYq_003520_1600800000,pBqGOb2vYq,pBqGOb2vYq_003520,pBqGOb2vYq_003520,1600800000,crucial,0.7728885707733445,11.953778266906738,2.57761688197893,1301.5439800795257,989.870221078305,311.6737590012207,1.1812279224395752,500.9799237452711,800.5640563342546
pBqGOb2vYq_004297_1634500000,pBqGOb2vYq,pBqGOb2vYq_004297,pBqGOb2vYq_004297,1634500000,crucial,0.8038589376806664,33.01931381225586,2.3650900707197384,1298.127138615797,896.4425804859235,401.6845581298736,1.258928894996643,500.80775740761294,797.3193812081842
